TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
ru.innopolis.lips.memvit.utils.HtmlBuilder,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,147,0.3,2,10,94,207932,1491167731824,0.9166666666666666,111110000011111111111111111111111111111111111111111111111111,0.967741935483871,1111111111111111111011111111111,1.0,111111,0,0,5,4,0.9327731092436975,11100000011111111111111111111111111111111111111111111111111111111111111011111111111111110111111111111111111111111111111,0.3333333333333333,001010,1.0,111,1.0,111,0.967741935483871,1111111111111111111101111111111
